#TYPE Selected.Microsoft.Open.AzureAD.Model.Group
"MailEnabled","DisplayName","Mail","SecurityEnabled"
"True","*Email - Luxembourg - Hasselblad","hasselblad.lux@vistra.com","False"
"True","Cibus Q2 2018","CibusQ22018@vistra.com","False"
"True","2019 True Up - Monaco","2019TrueUp-Monaco@vistra.com","False"
"True","Email - India Ujwal - Beeonics","beeonicspayroll.ind@vistra.com","False"
"True","FWD - guangzhou@vistra.com","FWD_guangzhou_vistra_com@vistra.com","False"
"True","Email - Mauritius - New Frontier Properties Perigeum Team","NewFrontierPropertiesPerigeum@vistra.com","False"
"True","Schedules","Schedules@vistra.com","False"
"True","Email - Global Safenet Users (VIP)","email-globalsafenetusersvip@vistra.com","False"
"True","*Email - Vistra LatAm Team","Email-VistraLatAMTeam@vistra.com","False"
"True","*Email - Amsterdam - Lubrizol Holdings Netherlands B.V.","LubrizolHoldings.NL@vistra.com","False"
"True","CPC CEE","cpc.cee@vistra.com","False"
"True","Email - Amsterdam Boquitas.nl","Boquitas.nl@vistra.com","False"
"True","*Email - All Staff Vistra CEE","email-allstaffvistracee@vistra.com","False"
"True","Tech Information","TechInformation@vistra.com","False"
"True","intrum","intrum@vistra.com","False"
"True","Reading Projects","ReadingProjects@vistra.com","False"
"True","CF team Singapore","CFteamSingapore@vistra.com","False"
"True","Luxembourg - divyex@vistra.com","divyex@vistra.com","False"
"True","Finance-svb@vistra.com","Finance-svb@vistra.com","False"
"True","*Email - Amsterdam - Petrofac General","Petrofac@vistra.com","False"
"True","hillwoodinvoices@vistra.com","hillwoodinvoices@vistra.com","False"
"True","Hugo Boss","hugoboss@vistra.com","False"
"True","London CSR","LondonCSR@vistra.com","False"
"True","DAC6","DAC654@vistra.com","False"
"True","Email - Winning waves","Winningwaves@vistra.com","False"
"True","VInsights","Insights0124@vistra.com","False"
"True","*Email - Luxembourg - Gerolamo","Gerolamo.Lux@vistra.com","False"
"True","Libor Project","LiborProject@vistra.com","False"
"True","???","msteams_e138a5@vistra.com","False"
"True","Vistra CLC","VistraCLC@vistra.com","False"
"True","RP - To do","RPTodo@vistra.com","False"
"True","Email - Canyon - Ironborn","ironborn@canyoncts.com","False"
"True","Technology Shared Services Management","TechnologySharedServicesManagement@vistra.com","False"
"True","HR Group","hr_regional@vistra.com","False"
"True","groupene.vcscee","groupene.cee@vistra.com","False"
"True","*Email - All Staff Vistra Seychelles","Email-AllStaffVistraSeychelles@vistra.com","False"
"True","*Email - Netherlands - Viewpoint","viewpoint.nl@vistra.com","False"
"True","Soft HR Team","SoftHRTeam@vistra.com","False"
"True","Email - Canyon - ACS 2","ACS2@canyoncts.com","False"
"True","*Email - Rebranding Europe","Email-RebrandingEurope@vistra.com","False"
"True","Bristol - PCSec-WEB","Bristol-PCSec-WEB@vistra.com","False"
"True","CS2","CS2@vistra.com","False"
"True","Vistra Ireland Payroll","VistraIrelandPayroll@vistra.com","False"
"True","Vistra BVI Legal","VistraBVILegal@vistra.com","False"
"True","*Email - VME ? GRC","grc.me@vistra.com","False"
"True","*Email - Germany - GCT-DB","GCT-DB.de@vistra.com","False"
"True","Project Nirvana","ProjectNirvana@vistra.com","False"
"True","Fadi's Team","FadisTeam@vistra.com","False"
"True","*Email - Amsterdam - Team B","Team.B.NL@vistra.com","False"
"True","IT Germany","ITGermany@vistra.com","False"
"True","*Email - Velocity Office","Velocity6604@ofiz.onmicrosoft.com","False"
"True","IES - V","IES-V@vistra.com","False"
"True","llstempscanning","llstempscanning@vistra.com","False"
"True","potwierdzenia","potwierdzenia@ofiz.pl","False"
"True","*Email - Vistra AIS","Global.AIS@vistra.com","False"
"True","Email - Guernsey IT Notifications Mitel IT Helpdesk","mitel.gg@vistra.com","False"
"True","Email - India Ujwal - BVP Payroll","bvppayroll.ind@vistra.com","False"
"True","C&B Projects & Processes","CBProjectsProcesses@ofiz.onmicrosoft.com","False"
"True","Email - ITCL Bank Signatory","Email-ITCLBankSignatory@vistra.com","False"
"True","Neo Capital Global Limited","NeoCapitalGlobalLimited@vistra.com","False"
"True","VFunds Americas UAT","VFundsAmericasUAT@vistra.com","False"
"True","Mark Harrison - Meeting","MarkHarrison-Meeting@vistra.com","False"
"True","Email - Mauritius VPM TradeImport","VPM_MU_TradeImport@vistra.com","False"
"True","Tasks","Tasks@vistra.com","False"
"True","ML-SG-Zana (GIP Funds)","Zanagipfunds.sg@vistra.com","False"
"True","GSY Operations","GSYOperations@vistra.com","False"
"True","Email - Bristol - SFStagingDatabase","Bristol.sfstagingdatabase@vistra.com","False"
"True","Email - Salesforce Support","salesforcesupport@vistra.com","False"
"True","*Email - Amsterdam - Bactiguard B.V","Bactiguard.nl-ams@vistra.com","False"
"True","ML-SG-SignalHill","SignalHill@vistra.com","False"
"True","ML-SG-FundServicesJB","FundServicesJB.sg@vistra.com","False"
"True","*Email - Zurich - Innovation","innovation.zrh@vistra.com","False"
"True","BVI Desk","BVIDesk@vistra.com","False"
"True","mo.vfsp","mo.vfsp@vistra.com","False"
"True","Email - Mauritius - App Support","EMAIL-MAU.APPSUP@ofiz.onmicrosoft.com","False"
"True","BENELUX WFH CLOUD","Benelux@vistra.com","False"
"True","Email - Guernsey Auto Forward Fund Enquiries","enquiries.auto.forward.gg@vistra.com","False"
"True","mos","mos@ofiz.pl","False"
"True","Marta Brzostowska","marta.brzostowska@vistra.pl","False"
"True","Email ? Luxembourg Hub Blackberry Users","email-luxemgourghibblackberryusers@vistra.com","False"
"True","PMO Function Budget Vs Actuals","PMOFunctionBudgetVsActuals@vistra.com","False"
"True","Email - Canyon - start2019-1.managingagent","start2019-1.managingagent@canyoncts.com","False"
"True","Due Diligence","DueDiligence@vistra.com","False"
"True","Email - India Ujwal - Lithium Payroll","lithiumpayroll.ind@vistra.com","False"
"True","Email - ILUKcontracts","ILUKcontracts@vistra.com","False"
"True","FS SSC Compliance On-Boarding","FSSSCComplianceOnBoarding@vistra.com","False"
"True","Email - Canyon - VBC","vbc@canyoncts.com","False"
"True","MIRA Poland","mira.pol@vistra.com","False"
"True","Reception","Reception574@vistra.com","False"
"True","Chris' Superstars","ChrisSuperstars@vistra.com","False"
"True","administrationpoznan.vcscee","administrationpoznan.cee@vistra.com","False"
"True","All Sofia CEE VCS","allsofia.cee@vistra.com","False"
"True","TestP1.1","TestP1.1@vistra.com","False"
"True","Vistra Spain","VistraSpain@vistra.com","False"
"True","Email - Canyon - Anglo Pacific Finance","apf@canyoncts.com","False"
"True","Customer Relationship","CustomerRelationship@vistra.com","False"
"True","ML-SG-SME Trade Fund","SMETradeFund.sg@vistra.com","False"
"True","*Email - Luxembourg - BlueHorizon AIFM","BlueHorizon.aifm.lux@vistra.com","False"
"True","Email - Reading - Users Outside UK","email-reading-users-outside-uk@vistra.com","False"
"True","*Email - Luxembourg Team - Northern Europe","Northern-Europe.lux@vistra.com","False"
"True","ML-SG-CoAssets","CoAssets.sg@vistra.com","False"
"True","Pravin Pawar","PravinPawar@vistra.com","False"
"True","ELFaccounting","elf.accounting_group@vistra.com","False"
"True","Email - Amsterdam WWRH.nl","WWRH.nl@vistra.com","False"
"True","*Email - Group KAM Program - Global Relationship Partners","GKAM.GRP@vistra.com","False"
"True","zzEmail - Datacenter Alerts - Mauritius","dcalertsmu@vistra.com","False"
"True","ML-HKHKG-Fax","fax.ofhk@vistra.com","False"
"True","Email - Canyon - sapa2020-1managingagent","sapa2020-1managingagent@canyoncts.com","False"
"True","Americas Marketing Operations","AmericasMarketingOperations@vistra.com","False"
"True","*Email - Amsterdam - Team A","Team.A.NL@vistra.com","False"
"True","*Email - Amsterdam - TCS","AmsterdamTCS@vistra.com","False"
"True","*Email - Luxembourg - test 2 Team","EmailLuxembourgTeamTEST2@vistra.com","False"
"True","*Email - Netherlands - MEGlobal","MEGlobal.nl@vistra.com","False"
"True","Email - India Ujwal - Coupons Payroll","quotient.payroll.ind@vistra.com","False"
"True","TPMO Resourcing","TPMOResourcing@vistra.com","False"
"True","Tea Group","TeaGroup@vistra.com","False"
"True","Vistra - Global BSS","Vistra-GlobalBSS@vistra.com","False"
"True","*Email - Amsterdam - Palmer NL","Palmer.NL@vistra.com","False"
"True","directors.vfsp","directors.vfsp@vistra.com","False"
"True","*Email - Jersey Funds Database","JerseyFundsDatabase@vistra.com","False"
"True","*Email - London Managers","LondonManagers@vistra.com","False"
"True","*Email - Luxembourg - GLPE","glpe2.lux@vistra.com","False"
"True","IT Operations - Client Services","ITOperations-ClientServices@vistra.com","False"
"True","*Email - PEVerticalGroup","Email-PEVerticalGroup@vistra.com","False"
"True","hillwood2","hillwood2@vistra.com","False"
"True","Email-Munich-BackofficeMunich","BackofficeMunich@vistra.com","False"
"True","*Email - All Staff Vistra Singapore ORP","allstaffvistrasingaporeorp@vistra.com","False"
"True","Email - Bristol - Bristol onboarding team","bobt@vistra.com","False"
"True","Email - Bristol - InternalLegalServices","InternalLegalServices.bristol@vistra.com","False"
"True","Project Themis","ProjectThemis@vistra.com","False"
"True","[NL] PO: Legal Operations","ProcessOptimisationCo-Sec@vistra.com","False"
"True","Email - Bristol - SMT","SMT.bristol@vistra.com","False"
"True","Funds Migration - Shared Plans","FundsMigration-SharedPlans@vistra.com","False"
"True","ML-SG-AscapiaFundIII","AscapiaFundIII.sg@vistra.com","False"
"True","Email - Bristol - UAT_Testing2","uat_testing2.bristol@vistra.com","False"
"True","Email - Canyon - bauhiniaaccounting","bauhiniaaccounting@canyoncts.com","False"
"True","FP&A Team","FPATeam@vistra.com","False"
"True","WF Finance+Treasury Floor10","WFFinanceTreasuryFloor10@vistra.com","False"
"True","*Email - All Front Staff Vistra Zurich","frontstaffzurich@vistra.com","False"
"True","*Email - Netherlands - NorthSails.nl","NorthSails.nl@vistra.com","False"
"True","TJAFP","TJAFP@vistra.com","False"
"True","ML-SG-Meilun","Meilun.sg@vistra.com","False"
"True","SSC Projects","SSCProjects@vistra.com","False"
"True","*Email - Netherlands - Foods","Foods.nl@vistra.com","False"
"True","Email - Amsterdam - Junior Financial Account Managers","JFAM@vistra.com","False"
"True","Vistra Cyprus Board","Cyprusboard@vistra.com","False"
"True","TMT2","TMT2@vistra.com","False"
"True","*Email - Luxembourg -  INGEuropean","INGEuropean.lux@vistra.com","False"
"True","ta.vfsp","ta.vfsp@vistra.com","False"
"True","BSC: Sales Reports","BSCSalesReports@vistra.com","False"
"True","Email - ICC.NL","ICC.NL@vistra.com","False"
"True","Email - India Ujwal - Denodo GreytHR","denodogreythr.ind@Vistra.com","False"
"True","Bristol - IDSCAN","Bristol-IDSCAN@vistra.com","False"
"True","*Email - Malaysia All Interns","email-malysiaallinterns@vistra.com","False"
"True","Email - Mauritius - New Frontier Properties Internal","NewFrontierPropertiesInternal@vistra.com","False"
"True","*Email - Netherlands - Star Energy Group","StarEnergy.nl@vistra.com","False"
"True","Group AWY VCSCEE","groupawy.cee@vistra.com","False"
"True","accountingbudapest.vcscee","accountingbudapest.cee@vistra.com","False"
"True","Email - Amsterdam - TM BU Van Dijk","BUVanDijk@vistra.com","False"
"True","Edwards Lifesciences Holding B.V.","Edwards.nl@vistra.com","False"
"True","vistra_hu_hr@vistra.com","vistra_hu_hr@vistra.com","False"
"True","Email - All Staff Vistra Berlin","AllStaffBerlin@vistra.com","False"
"True","Finance and Administration - Invoices","FinanceandAdministration-Invoices@vistra.com","False"
"True","BD Legal Services","BDLegalServices@vistra.com","False"
"True","Bristol - facilities","Bristol-facilities@vistra.com","False"
"True","London BRSA 2020","LondonBRSA2020@vistra.com","False"
"True","*Email - Netherlands - SPSwan.nl","SPSwan.nl@vistra.com","False"
"True","*Email - Jersey Fund Operations","Email-JerseyFundOperations@vistra.com","False"
"True","*Email - Luxembourg - Al Rajhi Capital Group","AlRajhi.lux@vistra.com","False"
"True","*Email - Marketing SEA","Marketing-Sea@vistra.com","False"
"True","Vistra ME_IMT_CoVid","VistraME_IMT_CoVid@vistra.com","False"
"True","John's WIP","JohnsWIP@vistra.com","False"
"True","Email - Canyon - ABS","abs@canyoncts.com","False"
"True","Credit Karma - New","CreditKarma-New@vistra.com","False"
"True","Legal Team","LegalTeam@vistra.com","False"
"True","*Email - Amsterdam - Funds-CM","Funds-CM.nl@vistra.com","False"
"True","*Email - Rebranding Asia","Email-RebrandingAsia@vistra.com","False"
"True","Legal Services Business Planning - ME","LegalServicesBusinessPlanning-ME@vistra.com","False"
"True","acc-sup-pol.vcscee","acc-sup-pol.cee@vistra.com","False"
"True","TEAM QA","TEAMQA@vistra.com","False"
"True","Germany Board","GermanyBoard@vistra.com","False"
"True","ML-SG-MandiriVentures","mandiriventures.sg@vistra.com","False"
"True","Vistra","Vistra737@vistra.com","False"
"True","Email - Malaysia ESclassification","my.ESclassification@vistra.com","False"
"True","email - Amsterdam NL.TeamPE04","NL.TeamPE04@vistra.com","False"
"True","Email - Bristol - Extracts","Extracts.bristol@vistra.com","False"
"True","Email - All staff OF Singapore  ORP","emailallstaffoforp@vistra.com","False"
"True","RECONB HRSSC Final documents","RECONBHRSSCFinaldocuments@vistra.com","False"
"True","DAC6 reporting","DAC6reporting@vistra.com","False"
"True","Email - Mauritius - AmsLux Team","email.muamsluxteam@vistra.com","False"
"True","Email - Jersey Faxes FWD","ejfaxfwd@vistra.com","False"
"True","AML","AML@vistra.com","False"
"True","TestP1.13","TestP1.13@vistra.com","False"
"True","PI - company list","PI-companylist@vistra.com","False"
"True","Email - India Ujwal - Kingfish Payroll","kingfishPayroll.ind@vistra.com","False"
"True","CIMA File Review","CIMAFileReview@vistra.com","False"
"True","email - Amsterdam Helios.luxco","Helios.luxco@vistra.com","False"
"True","*Email - Luxembourg - Mansford","mansford.lux@vistra.com","False"
"True","Compliance","Compliance9087@vistra.com","False"
"True","*Email - Luxembourg - IGIS","igis.lux@vistra.com","False"
"True","[NL] Project Treasury","NLCentralizedTransactionPlatform@vistra.com","False"
"True","opoka.fiz.ta","opoka.fiz.ta@vistra.com","False"
"True","Email - Guernsey Ladies","ladies.gg@vistra.com","False"
"True","Email - Bristol - events","events.bristol@vistra.com","False"
"True","Email - Bristol - JTC Enquiries","VTCEnquiries@vistra.com","False"
"True","Email- Munich-cashflow.de","cashflow.de@vistra.com","False"
"True","Project Parrot","ProjectParrot@vistra.com","False"
"True","ML-SG-PacificSun-FundB","pacificsun.fundb.sg@vistra.com","False"
"True","ML-SG-AceCrowdFund","AceCrowdFund.sg@vistra.com","False"
"True","Email - Guernsey CIPF","cipf.gg@vistra.com","False"
"True","Email - Bristol - DomainNames","DomainNames@vistra.com","False"
"True","Email - Guernsey Funds Deal Team","fund.deal.team.gg@vistra.com","False"
"True","*Email - Luxembourg - Centerbridge - Burford","centerbridge.burford.lux@vistra.com","False"
"True","2019 VP True Up - Dublin","2019VPTrueUp-Dublin@vistra.com","False"
"True","AI Americas Collateral","AmericasBDandMarketing@vistra.com","False"
"True","bube seadas","bubeseadas@vistra.com","False"
"True","HKA20'","HKA20@vistra.com","False"
"True","Email - India Ujwal - Intacct Finance","intacctfinance.ind@vistra.com","False"
"True","Blurb Inc - PAYMENTS ONLY","BlurbInc@vistra.com","False"
"True","wycena","wycena5476@vistra.com","False"
"True","*Email - Amsterdam - TCS - BU Thijs Stoop","AmsterdamBUThijsStoop@vistra.com","False"
"True","Email - Bristol - Gazette","gazette.bristol@vistra.com","False"
"True","Singapore Pools Capital Funds Limited","SingaporePoolsCapitalFundsLimited@vistra.com","False"
"True","Email - Jersey CPC Accs","CPCAccsJsy@vistra.com","False"
"True","test","test850@vistra.com","False"
"True","*Email - Luxembourg - HarrisonStreet AIFM","harrisonstreet.aifm.lux@vistra.com","False"
"True","Bristol - healthsafety","Bristol-healthsafety@vistra.com","False"
"True","Digital Lab Europe","DigitalLabEurope@vistra.com","False"
"True","Group KSW VCSCEE","groupksw.cee@vistra.com","False"
"True","MS TEAMS invitation group","MSTEAMSinvitationgroup@vistra.com","False"
"True","Japan Integration","JapanIntegration@vistra.com","False"
"True","Altus.fio","altusfio@vistra.com","False"
"True","CAS Team","CASTeam@vistra.com","False"
"True","*Email - Frankfurt - Banking&CashManagment","bcm.fra.de@vistra.com","False"
"True","Email - London - stcuthbertsteam","stcuthbertsteam@vistra.com","False"
"True","Email - ITCL HODs","ITCL.HODs@vistra.com","False"
