"name";"ipv4address";"operatingsystem";"distinguishedName";"OU"
"MLTWRK045";"10.11.20.56";"Windows 7 Professional";"CN=MLTWRK045,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK022";"10.11.20.19";"Windows 7 Professional";"CN=MLTWRK022,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK021";"10.11.20.9";"Windows 7 Professional";"CN=MLTWRK021,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK037";"10.11.20.24";"Windows 7 Professional";"CN=MLTWRK037,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK027";"10.11.20.12";"Windows 7 Professional";"CN=MLTWRK027,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK030";"10.11.20.25";"Windows 7 Professional";"CN=MLTWRK030,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK028";"10.11.20.7";"Windows 7 Professional";"CN=MLTWRK028,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK013";"10.11.20.35";"Windows 7 Professional";"CN=MLTWRK013,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK017";"10.11.20.48";"Windows 7 Professional";"CN=MLTWRK017,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK015";"10.11.20.31";"Windows 7 Professional";"CN=MLTWRK015,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK014";"10.11.20.94";"Windows 7 Professional";"CN=MLTWRK014,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK018";"10.11.20.6";"Windows 7 Professional";"CN=MLTWRK018,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK029";"10.11.20.5";"Windows 7 Professional";"CN=MLTWRK029,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK019";"10.11.20.99";"Windows 7 Professional";"CN=MLTWRK019,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK041";"10.11.20.13";"Windows 7 Professional";"CN=MLTWRK041,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK042";"10.11.20.65";"Windows 7 Professional";"CN=MLTWRK042,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK023";"10.11.20.44";"Windows 7 Professional";"CN=MLTWRK023,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK031";"10.11.20.17";"Windows 7 Professional";"CN=MLTWRK031,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK026";"10.11.20.4";"Windows 7 Professional";"CN=MLTWRK026,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK025";"10.11.20.20";"Windows 7 Professional";"CN=MLTWRK025,OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK024";"10.11.20.14";"Windows 7 Professional";"CN=MLTWRK024,OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK052";"10.11.20.65";"Windows 7 Professional";"CN=MLTWRK052,OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK020";"10.11.20.49";"Windows 7 Professional";"CN=MLTWRK020,OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"MLTWRK016";"10.11.20.1";"Windows 7 Professional";"CN=MLTWRK016,OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Malta,OU=Vistra,DC=work,DC=local"
"ANRWRK009";"10.17.20.53";"Windows 7 Professional";"CN=ANRWRK009,OU=Test,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local"
"ANRWRK010";"10.17.20.57";"Windows 7 Professional";"CN=ANRWRK010,OU=Test,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local"
"ANRWRK012";"10.17.20.54";"Windows 7 Professional";"CN=ANRWRK012,OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local"
"ANRWRK011";"10.17.20.55";"Windows 7 Professional";"CN=ANRWRK011,OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local"
"ANRWRK013";"10.17.20.51";"Windows 7 Professional";"CN=ANRWRK013,OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local"
"ANRWRK014";"10.17.20.56";"Windows 7 Professional";"CN=ANRWRK014,OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local"
"ANRWRK003";"10.17.20.52";"Windows 7 Professional";"CN=ANRWRK003,OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Antwerp,OU=Vistra,DC=work,DC=local"
"EMSWRK043";"10.53.20.39";"Windows 7 Professional";"CN=EMSWRK043,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK042";"10.53.20.28";"Windows 7 Professional";"CN=EMSWRK042,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK049";"10.53.21.14";"Windows 7 Professional";"CN=EMSWRK049,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK040";"10.53.20.31";"Windows 7 Professional";"CN=EMSWRK040,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK023";"10.53.21.11";"Windows 7 Professional";"CN=EMSWRK023,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK052";"10.53.20.22";"Windows 7 Professional";"CN=EMSWRK052,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK017";"10.53.21.2";"Windows 7 Professional";"CN=EMSWRK017,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK026";"10.53.21.6";"Windows 7 Professional";"CN=EMSWRK026,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK071";"10.53.21.20";"Windows 7 Professional";"CN=EMSWRK071,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK012";"10.53.20.33";"Windows 7 Professional";"CN=EMSWRK012,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK016";"10.53.20.37";"Windows 7 Professional";"CN=EMSWRK016,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK022";"10.53.20.20";"Windows 7 Professional";"CN=EMSWRK022,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK018";"10.53.20.3";"Windows 7 Professional";"CN=EMSWRK018,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK053";"10.53.20.35";"Windows 7 Professional";"CN=EMSWRK053,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK069";"10.53.21.24";"Windows 7 Professional";"CN=EMSWRK069,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK025";"10.53.21.29";"Windows 7 Professional";"CN=EMSWRK025,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK074";"10.53.30.13";"Windows 7 Professional";"CN=EMSWRK074,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK072";"10.53.21.10";"Windows 7 Professional";"CN=EMSWRK072,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK091";"10.53.20.30";"Windows 7 Professional";"CN=EMSWRK091,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK096";"10.53.21.33";"Windows 7 Professional";"CN=EMSWRK096,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK092";"10.53.20.11";"Windows 7 Professional";"CN=EMSWRK092,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK050";"10.53.20.29";"Windows 7 Professional";"CN=EMSWRK050,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWR094";;"Windows 7 Professional";"CN=EMSWR094,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK041";"10.53.20.22";"Windows 7 Professional";"CN=EMSWRK041,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK090";"10.53.21.25";"Windows 7 Professional";"CN=EMSWRK090,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK045";"10.53.20.34";"Windows 7 Professional";"CN=EMSWRK045,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK060";"10.53.20.6";"Windows 7 Professional";"CN=EMSWRK060,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK009";"10.53.21.22";"Windows 7 Professional";"CN=EMSWRK009,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK003";"10.53.21.15";"Windows 7 Professional";"CN=EMSWRK003,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK027";"10.53.21.18";"Windows 7 Professional";"CN=EMSWRK027,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK004";"10.53.21.3";"Windows 7 Professional";"CN=EMSWRK004,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK058";"10.53.21.2";"Windows 7 Professional";"CN=EMSWRK058,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK046";"10.53.20.12";"Windows 7 Professional";"CN=EMSWRK046,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK081";"10.53.20.24";"Windows 7 Professional";"CN=EMSWRK081,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK054";"10.53.20.19";"Windows 7 Professional";"CN=EMSWRK054,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK028";"10.53.20.23";"Windows 7 Professional";"CN=EMSWRK028,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK029";"10.53.20.9";"Windows 7 Professional";"CN=EMSWRK029,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK073";"10.53.20.10";"Windows 7 Professional";"CN=EMSWRK073,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK021";"10.53.21.8";"Windows 7 Professional";"CN=EMSWRK021,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK044";"10.53.21.27";"Windows 7 Professional";"CN=EMSWRK044,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK008";"10.53.20.8";"Windows 7 Professional";"CN=EMSWRK008,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK006";"10.53.20.15";"Windows 7 Professional";"CN=EMSWRK006,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK001";"10.53.21.32";"Windows 7 Professional";"CN=EMSWRK001,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK020";"10.53.21.7";"Windows 7 Professional";"CN=EMSWRK020,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK002";"10.53.21.12";"Windows 7 Professional";"CN=EMSWRK002,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK055";"10.53.20.20";"Windows 7 Professional";"CN=EMSWRK055,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK007";"10.53.20.14";"Windows 7 Professional";"CN=EMSWRK007,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK005";"10.53.20.32";"Windows 7 Professional";"CN=EMSWRK005,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK019";"10.53.20.36";"Windows 7 Professional";"CN=EMSWRK019,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK059";"10.53.20.27";"Windows 7 Professional";"CN=EMSWRK059,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK088";"10.53.20.21";"Windows 7 Professional";"CN=EMSWRK088,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK062";"10.53.20.43";"Windows 7 Professional";"CN=EMSWRK062,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK079";"10.53.20.13";"Windows 7 Professional";"CN=EMSWRK079,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK080";"10.53.20.18";"Windows 7 Professional";"CN=EMSWRK080,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK094";"10.53.20.42";"Windows 7 Professional";"CN=EMSWRK094,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK064";"10.53.21.4";"Windows 7 Professional";"CN=EMSWRK064,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK082";"10.53.21.3";"Windows 7 Professional";"CN=EMSWRK082,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK076";"10.53.21.18";"Windows 7 Professional";"CN=EMSWRK076,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK065";"10.53.20.8";"Windows 7 Professional";"CN=EMSWRK065,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK063";"10.53.21.23";"Windows 7 Professional";"CN=EMSWRK063,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK066";"10.53.20.2";"Windows 7 Professional";"CN=EMSWRK066,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK083";"10.53.20.25";"Windows 7 Professional";"CN=EMSWRK083,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK078";"10.53.20.26";"Windows 7 Professional";"CN=EMSWRK078,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK067";"10.53.21.8";"Windows 7 Professional";"CN=EMSWRK067,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK010";"10.53.20.20";"Windows 7 Professional";"CN=EMSWRK010,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK014";"10.53.10.4";"Windows 7 Professional";"CN=EMSWRK014,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK086";"10.53.21.5";"Windows 7 Professional";"CN=EMSWRK086,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK077";"10.53.21.30";"Windows 7 Professional";"CN=EMSWRK077,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK097";"10.53.21.7";"Windows 7 Professional";"CN=EMSWRK097,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK070";"10.53.20.19";"Windows 7 Professional";"CN=EMSWRK070,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK056";"10.53.20.5";"Windows 7 Professional";"CN=EMSWRK056,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK024";"10.53.20.41";"Windows 7 Professional";"CN=EMSWRK024,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK011";"10.53.21.19";"Windows 7 Professional";"CN=EMSWRK011,OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Live,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK038";"10.53.20.40";"Windows 7 Professional";"CN=EMSWRK038,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK037";"10.53.21.3";"Windows 7 Professional";"CN=EMSWRK037,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK036";"10.53.20.24";"Windows 7 Professional";"CN=EMSWRK036,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK034";"10.53.20.16";"Windows 7 Professional";"CN=EMSWRK034,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK035";"10.53.20.8";"Windows 7 Professional";"CN=EMSWRK035,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK033";"10.53.21.24";"Windows 7 Professional";"CN=EMSWRK033,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK030";"10.53.20.5";"Windows 7 Professional";"CN=EMSWRK030,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
"EMSWRK031";"10.53.21.17";"Windows 7 Professional";"CN=EMSWRK031,OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local";"OU=Test,OU=Workstations,OU=Eemnes,OU=Vistra,DC=work,DC=local"
